"block_address","disposition","dispositiontext","location","location_address","location_city","location_state","location_zip","mapx","mapy","nopd_item","policedistrict","priority","timearrive","timeclosed","timecreate","timedispatch","type_","typetext","zip"
"006XX Baronne St","NAT","Necessary Action Taken","POINT (-90.07345047 29.94889737)",,,,,"3679822","529101","A0010214","8","1H","2014-01-01T00:41:19.000","2014-01-01T00:47:11.000","2014-01-01T00:41:19.000",,"21","COMPLAINT OTHER","70113"
"Basin St (1E02) & Canal St","UNF","UNFOUNDED","POINT (-90.07319522 29.95613236)",,,,,"3679874","531733","A0010314","1","1H",,"2014-01-01T07:50:42.000","2014-01-01T00:41:38.000","2014-01-01T07:42:40.000","18","TRAFFIC INCIDENT","70112"
"Elysian Fields Ave (8F01) & N Peters St","NAT","Necessary Action Taken","POINT (-90.05652326 29.96177456)",,,,,"3685130","533843","A0010414","8","1H","2014-01-01T00:42:06.000","2014-01-01T01:09:06.000","2014-01-01T00:42:06.000",,"21","COMPLAINT OTHER","70117"
"016XX N Rocheblave St","UNF","UNFOUNDED","POINT (-90.07260616 29.97747808)",,,,,"3679975","539497","A0010514","1","1A",,"2014-01-01T00:43:20.000","2014-01-01T00:42:39.000",,"94F","FIREWORKS","70119"
"I-510 S (7K07) & Us 90","GOA","GONE ON ARRIVAL","POINT (-89.93944875 30.02706916)",,,,,"3721911","558019","A0010614","7","2A",,"2014-01-01T01:00:15.000","2014-01-01T00:43:17.000","2014-01-01T01:00:12.000","99","WRECKLESS DRIVING","70129"
"Frenchmen St & Royal St","UNF","UNFOUNDED","POINT (-90.05783503 29.96451459)",,,,,"3684704","534835","A0010714","8","1E",,"2014-01-01T08:24:00.000","2014-01-01T00:43:23.000","2014-01-01T08:14:47.000","100","HIT & RUN","70116"
"Frenchmen St & Royal St","VOI","VOID","POINT (-90.05783503 29.96451459)",,,,,"3684704","534835","A0011014","8","1E",,"2014-01-01T00:52:38.000","2014-01-01T00:43:24.000",,"100","HIT & RUN","70116"
"Frenchmen St & Royal St","VOI","VOID","POINT (-90.05783503 29.96451459)",,,,,"3684704","534835","A0010914","8","1E",,"2014-01-01T00:54:18.000","2014-01-01T00:43:24.000",,"100","HIT & RUN","70116"
"Frenchmen St & Royal St","VOI","VOID","POINT (-90.05783503 29.96451459)",,,,,"3684704","534835","A0011114","8","1E",,"2014-01-01T00:51:37.000","2014-01-01T00:43:24.000",,"100","HIT & RUN","70116"
"Frenchmen St & Royal St","VOI","VOID","POINT (-90.05783503 29.96451459)",,,,,"3684704","534835","A0011314","8","1E",,"2014-01-01T00:52:49.000","2014-01-01T00:43:24.000",,"100","HIT & RUN","70116"
"Frenchmen St & Royal St","VOI","VOID","POINT (-90.05783503 29.96451459)",,,,,"3684704","534835","A0011214","8","1E",,"2014-01-01T00:52:11.000","2014-01-01T00:43:24.000",,"100","HIT & RUN","70116"
"032XX Milan St","GOA","GONE ON ARRIVAL","POINT (-90.1011713 29.94257507)",,,,,"3671068","526707","A0011414","2","1B",,"2014-01-01T02:46:11.000","2014-01-01T00:44:04.000","2014-01-01T02:44:29.000","55","AGGRAVATED CRIMINAL DAMAGE","70125"
"034XX Earhart Blvd","NAT","Necessary Action Taken","POINT (-90.09115888 29.9519902)",,,,,"3674202","530165","A0011514","6","1A",,"2014-01-01T00:59:34.000","2014-01-01T00:44:39.000","2014-01-01T00:56:32.000","62A","BURGLAR ALARM, SILENT","70125"
"S Telemachus St & Baudin St","UNF","UNFOUNDED","POINT (-90.09990291 29.96845813)",,,,,"3671369","536123","A0011614","1","1A",,"2014-01-01T00:51:49.000","2014-01-01T00:44:40.000","2014-01-01T00:51:45.000","94F","FIREWORKS","70119"
"Tchoupitoulas St & Celeste St","NAT","Necessary Action Taken","POINT (-90.06702127 29.92798705)",,,,,"3681942","521520","A0011714","6","1H","2014-01-01T00:45:16.000","2014-01-01T01:10:08.000","2014-01-01T00:45:16.000",,"18","TRAFFIC INCIDENT","70130"
"Saint Louis St & Royal St","NAT","Necessary Action Taken","POINT (0 0)",,,,,"37369000","3513814","A0011814","8","2B","2014-01-01T00:45:29.000","2014-01-01T01:57:50.000","2014-01-01T00:45:29.000",,"24","MEDICAL",
"Tchoupitoulas St & Washington Ave","NAT","Necessary Action Taken","POINT (-90.07832672 29.9206294)",,,,,"3678391","518805","A0011914","6","1H","2014-01-01T00:47:09.000","2014-01-01T01:26:30.000","2014-01-01T00:45:29.000","2014-01-01T00:45:29.000","18","TRAFFIC INCIDENT","70130"
"Louisiana Ave & Danneel St (6F04)","NAT","Necessary Action Taken","POINT (-90.09314538 29.93198081)",,,,,"3673652","522882","A0012014","6","2H",,"2014-01-01T01:21:57.000","2014-01-01T00:46:14.000","2014-01-01T01:21:39.000","94F","FIREWORKS","70115"
"023XX Chippewa St","NAT","Necessary Action Taken","POINT (-90.07500986 29.92564623)",,,,,"3679421","520641","A0012114","6","1A","2014-01-01T01:24:50.000","2014-01-01T02:03:44.000","2014-01-01T00:46:22.000",,"94F","FIREWORKS","70130"
"045XX Lynhuber Dr","NAT","Necessary Action Taken","POINT (-90.01461799 30.01427906)",,,,,"3698179","553086","A0012214","7","2B",,"2014-01-01T00:58:15.000","2014-01-01T00:47:30.000","2014-01-01T00:53:06.000","94","DISCHARGING FIREARM","70126"
"003XX Bourbon St","NAT","Necessary Action Taken","POINT (0 0)",,,,,"37369000","3513814","A0012314","8","2B","2014-01-01T00:50:00.000","2014-01-01T01:35:23.000","2014-01-01T00:50:00.000",,"24","MEDICAL","70112"
"Bienville St & Royal St","RTF","REPORT TO FOLLOW","POINT (-90.06756302 29.95489883)",,,,,"3681663","531304","A0012414","8","0E","2014-01-01T00:50:46.000","2014-01-01T00:51:58.000","2014-01-01T00:50:46.000",,"21P","LOST PROPERTY","70130"
"Bienville St & Bourbon St","NAT","Necessary Action Taken","POINT (-90.0684521 29.95548846)",,,,,"3681379","531516","A0012514","8","2H","2014-01-01T00:51:24.000","2014-01-01T00:52:57.000","2014-01-01T00:51:24.000",,"94F","FIREWORKS","70112"
"026XX Governor Nicholls St","VOI","VOID","POINT (-90.07926114 29.97427461)",,,,,"3677881","538309","A0012614","1","1A",,"2014-01-01T01:00:17.000","2014-01-01T00:51:31.000",,"103","DISTURBANCE (OTHER)","70119"
"Bell St & Moss St","NAT","Necessary Action Taken","POINT (-90.08796862 29.97844121)",,,,,"3675108","539794","A0012714","1","1A","2014-01-01T01:16:13.000","2014-01-01T01:16:15.000","2014-01-01T00:51:45.000","2014-01-01T01:02:37.000","94F","FIREWORKS","70119"
"007XX Canal St","UNF","UNFOUNDED","POINT (-90.06958596 29.95385694)",,,,,"3681026","530918","A0012814","8","0E","2014-01-01T07:48:02.000","2014-01-01T08:08:43.000","2014-01-01T00:53:16.000","2014-01-01T07:47:57.000","21P","LOST PROPERTY","70130"
"004XX Wallace Dr","GOA","GONE ON ARRIVAL","POINT (-90.06659353 30.00225989)",,,,,"3681779","548530","A0012914","3","2A","2014-01-01T01:06:34.000","2014-01-01T01:17:43.000","2014-01-01T00:53:21.000","2014-01-01T00:59:52.000","107","SUSPICIOUS PERSON","70122"
"016XX Prytania St","VOI","VOID","POINT (-90.07513468 29.93729014)",,,,,"3679335","524875","A0013014","6","1A",,"2014-01-01T01:20:22.000","2014-01-01T00:54:38.000",,"62A","BURGLAR ALARM, SILENT","70130"
"056XX Lacour Monique St","RTF","REPORT TO FOLLOW","POINT (-89.99614744 29.91734218)",,,,,"3704436","517904","A0013114","4","1H","2014-01-01T00:54:59.000","2014-01-01T01:53:22.000","2014-01-01T00:54:59.000",,"21","COMPLAINT OTHER","70131"
"047XX Lynhuber Dr","NAT","Necessary Action Taken","POINT (0 0)",,,,,"37369000","3513814","A0013214","7","2B","2014-01-01T01:00:04.000","2014-01-01T01:12:18.000","2014-01-01T00:55:02.000","2014-01-01T00:59:05.000","24","MEDICAL","70126"
"Foucher St & Danneel St","NAT","Necessary Action Taken","POINT (-90.09514493 29.93131304)",,,,,"3673021","522632","A0013314","6","2B",,"2014-01-01T00:57:40.000","2014-01-01T00:55:29.000","2014-01-01T00:56:09.000","94","DISCHARGING FIREARM","70115"
"I-10 E & Louisa St Exit","UNF","UNFOUNDED","POINT (-90.04070952 30.00041145)",,,,,"3689979","547949","A0013414","3","2A",,"2014-01-01T01:18:18.000","2014-01-01T00:55:40.000","2014-01-01T01:07:22.000","20","AUTO ACCIDENT","70126"
"005XX Decatur St","RTF","REPORT TO FOLLOW","POINT (-90.0642417 29.95515119)",,,,,"3682713","531408","A0013514","8","1E","2014-01-01T00:56:36.000","2014-01-01T02:50:00.000","2014-01-01T00:56:36.000",,"67P","PICKPOCKET","70130"
"014XX Constance St","VOI","VOID","POINT (-90.0710554 29.93459676)",,,,,"3680638","523909","A2070814","6","1H",,"2014-01-16T22:36:01.000","2014-01-16T22:11:46.000",,"21","COMPLAINT OTHER","70130"
"024XX Joliet St","NAT","Necessary Action Taken","POINT (-90.12316866 29.95934001)",,,,,"3664038","532729","A0013614","2","1A","2014-01-01T01:14:50.000","2014-01-01T02:35:19.000","2014-01-01T00:56:47.000","2014-01-01T01:08:16.000","103","DISTURBANCE (OTHER)","70118"
"068XX Parc Brittany","RTF","REPORT TO FOLLOW","POINT (-89.9995189 30.02724206)",,,,,"3702903","557855","A0013714","7","2B",,"2014-01-01T04:46:38.000","2014-01-01T00:57:37.000","2014-01-01T01:06:52.000","35D","SIMPLE BATTERY DOMESTIC","70126"
"021XX Almonaster Ave","NAT","Necessary Action Taken","POINT (-90.04666754 29.97938293)",,,,,"3688179","540281","A0013814","5","1A","2014-01-01T01:12:51.000","2014-01-01T01:58:08.000","2014-01-01T00:57:58.000","2014-01-01T01:12:47.000","103","DISTURBANCE (OTHER)","70117"
"049XX Dryades St","VOI","VOID","POINT (-90.10786887 29.92933479)",,,,,"3668999","521869","A0013914","2","2C",,"2014-01-01T01:12:30.000","2014-01-01T00:58:33.000",,"62A","BURGLAR ALARM, SILENT","70115"
"Homer St & Verret St","NAT","Necessary Action Taken","POINT (-90.05026254 29.94659594)",,,,,"3687175","528346","A0014014","4","1H","2014-01-01T00:58:37.000","2014-01-01T01:04:01.000","2014-01-01T00:58:37.000",,"18","TRAFFIC INCIDENT","70114"
"Aurora Oaks Dr (4D01) & Macarthur Blvd","NAT","Necessary Action Taken","POINT (-90.00612279 29.92368712)",,,,,"3701249","520175","A0014114","4","1H","2014-01-01T00:58:50.000","2014-01-01T02:01:17.000","2014-01-01T00:58:50.000",,"18","TRAFFIC INCIDENT","70131"
"027XX Saint Ann St","NAT","Necessary Action Taken","POINT (0 0)",,,,,"37369000","3513814","A0014214","1","2B","2014-01-01T01:03:09.000","2014-01-01T01:10:56.000","2014-01-01T00:59:04.000","2014-01-01T00:59:53.000","24","MEDICAL","70119"
"Saint Peter St & Dauphine St","NAT","Necessary Action Taken","POINT (-90.06654305 29.95922219)",,,,,"3681968","532880","A0014314","8","2A","2014-01-01T01:15:28.000","2014-01-01T01:18:58.000","2014-01-01T00:59:52.000","2014-01-01T01:07:47.000","21","COMPLAINT OTHER","70112"
"010XX Frenchmen St","RTF","REPORT TO FOLLOW","POINT (-90.05818888 29.96752628)",,,,,"3684580","535929","A0014414","8","2A","2014-01-01T01:03:47.000","2014-01-01T05:59:20.000","2014-01-01T01:00:05.000","2014-01-01T01:01:33.000","64G","ARMED ROBBERY WITH GUN","70116"
"N Claiborne Ave & Canal St (1E02)","RTF","REPORT TO FOLLOW","POINT (-90.07754633 29.95907108)",,,,,"3678485","532787","A0014514","1","1C","2014-01-01T01:51:16.000","2014-01-01T03:20:11.000","2014-01-01T01:00:56.000","2014-01-01T01:50:23.000","20","AUTO ACCIDENT","70112"
"Argonne Blvd (3I04) & Germain St","NAT","Necessary Action Taken","POINT (-90.1032415 30.00054962)",,,,,"3670187","547782","A0014614","3","1H","2014-01-01T01:04:03.000","2014-01-01T01:05:14.000","2014-01-01T01:01:30.000","2014-01-01T01:01:30.000","18","TRAFFIC INCIDENT","70124"
"008XX Canal St","NAT","Necessary Action Taken","POINT (-90.07006492 29.95369143)",,,,,"3680875","530856","A0014714","8","1H","2014-01-01T01:01:54.000","2014-01-01T01:28:04.000","2014-01-01T01:01:54.000",,"21","COMPLAINT OTHER","70112"
"003XX Walnut St","UNF","UNFOUNDED","POINT (-90.13076206 29.92968254)",,,,,"3661746","521919","A0014814","2","1A","2014-01-01T01:41:55.000","2014-01-01T01:50:29.000","2014-01-01T01:02:54.000","2014-01-01T01:41:40.000","94F","FIREWORKS","70118"
"014XX Music St","UNF","UNFOUNDED","POINT (-90.05152619 29.97237245)",,,,,"3686670","537715","A0014914","5","2C","2014-01-01T01:11:20.000","2014-01-01T01:13:28.000","2014-01-01T01:03:00.000","2014-01-01T01:09:27.000","63","PROWLER","70117"
"006XX Bourbon St","NAT","Necessary Action Taken","POINT (-90.06613266 29.95845541)",,,,,"3682101","532603","A0015014","8","2A",,"2014-01-01T01:24:21.000","2014-01-01T01:03:40.000","2014-01-01T01:04:19.000","103","DISTURBANCE (OTHER)","70112"
"Highrise East 3rd","GOA","GONE ON ARRIVAL","POINT (-90.02634263 30.00472604)",,,,,"3694509","549570","A0015114","3","2A",,"2014-01-01T01:35:18.000","2014-01-01T01:04:00.000","2014-01-01T01:27:05.000","18","TRAFFIC INCIDENT","70126"
"047XX Canal St","NAT","Necessary Action Taken","POINT (-90.10684333 29.97923301)",,,,,"3669129","540018","A0015214","3","1H",,"2014-01-01T01:53:23.000","2014-01-01T01:05:31.000","2014-01-01T01:05:31.000","21","COMPLAINT OTHER","70119"
"064XX Saint Claude Ave","RTF","REPORT TO FOLLOW","POINT (0 0)",,,,,"37369000","3513814","A0015314","5","2B","2014-01-01T01:18:15.000","2014-01-01T03:41:32.000","2014-01-01T01:05:38.000","2014-01-01T01:12:13.000","24","MEDICAL","70117"
"Camp St & Thalia St","NAT","Necessary Action Taken","POINT (-90.07252263 29.93853143)",,,,,"3680158","525335","A0015414","6","1H","2014-01-01T01:20:06.000","2014-01-01T01:55:08.000","2014-01-01T01:06:02.000","2014-01-01T01:06:02.000","18","TRAFFIC INCIDENT","70130"
"029XX Dryades St","NAT","Necessary Action Taken","POINT (-90.08920017 29.93257786)",,,,,"3674899","523112","A0015514","6","1H","2014-01-01T01:06:15.000","2014-01-01T02:32:46.000","2014-01-01T01:06:06.000","2014-01-01T01:06:20.000","18","TRAFFIC INCIDENT","70115"
"021XX Thalia St","NAT","Necessary Action Taken","POINT (-90.08043732 29.94275402)",,,,,"3677634","526843","A0015614","6","1A","2014-01-01T01:13:15.000","2014-01-01T01:24:57.000","2014-01-01T01:06:44.000","2014-01-01T01:09:03.000","103","DISTURBANCE (OTHER)","70113"
"Franklin Ave (5C02) & Saint Claude Ave","RTF","REPORT TO FOLLOW","POINT (-90.05009555 29.96910085)",,,,,"3687136","536530","A0015714","5","1C","2014-01-01T01:07:31.000","2014-01-01T02:39:42.000","2014-01-01T01:07:31.000",,"20","AUTO ACCIDENT",
"Camp St & Natchez St","GOA","GONE ON ARRIVAL","POINT (-90.06915523 29.94999274)",,,,,"3681178","529515","A0015814","8","2A","2014-01-01T01:22:14.000","2014-01-01T01:28:47.000","2014-01-01T01:08:25.000","2014-01-01T01:18:50.000","21","COMPLAINT OTHER","70130"
"I-10 W & Poydras St Onramp","RTF","REPORT TO FOLLOW","POINT (-90.08986473 29.95511253)",,,,,"3674600","531305","A0015914","1","1A","2014-01-01T01:27:54.000","2014-01-01T03:08:06.000","2014-01-01T01:08:40.000","2014-01-01T01:23:36.000","20","AUTO ACCIDENT","70113"
"034XX Danneel St","NAT","Necessary Action Taken","POINT (-90.09389173 29.93155665)",,,,,"3673417","522725","A0016014","6","1E",,"2014-01-01T01:22:27.000","2014-01-01T01:09:03.000","2014-01-01T01:22:21.000","21N","NOISE COMPLAINT","70115"
"006XX Frenchmen St","NAT","Necessary Action Taken","POINT (-90.05775054 29.96353917)",,,,,"3684735","534481","A0016114","8","1H","2014-01-01T01:09:21.000","2014-01-01T02:22:59.000","2014-01-01T01:09:21.000",,"21","COMPLAINT OTHER","70116"
"030XX College Ct","RTF","REPORT TO FOLLOW","POINT (-90.10998817 29.955708)",,,,,"3668225","531453","A0016214","2","1F","2014-01-01T01:36:17.000","2014-01-01T04:37:46.000","2014-01-01T01:10:04.000","2014-01-01T01:31:09.000","68","UNAUTHORIZED USE OF VEHICLE","70125"
"Rousseau St & Adele Ln","NAT","Necessary Action Taken","POINT (-90.07083474 29.92575264)",,,,,"3680743","520694","A0016314","6","1H",,"2014-01-01T03:11:22.000","2014-01-01T01:10:15.000","2014-01-01T01:10:15.000","18","TRAFFIC INCIDENT","70130"
"039XX Old Gentilly Rd","UNF","UNFOUNDED","POINT (-90.04460223 30.00225143)",,,,,"3688740","548604","A0016414","3","1A","2014-01-01T01:14:45.000","2014-01-01T02:41:00.000","2014-01-01T01:10:15.000","2014-01-01T01:13:31.000","37","AGGRAVATED ASSAULT","70126"
"077XX Haney Dr","UNF","UNFOUNDED","POINT (-89.96919594 30.05329187)",,,,,"3712385","567441","A0016514","7","2B",,"2014-01-01T01:33:59.000","2014-01-01T01:12:09.000","2014-01-01T01:33:49.000","94","DISCHARGING FIREARM","70128"
"047XX Venus Dr","NAT","Necessary Action Taken","POINT (-89.91775907 30.02071606)",,,,,"3728803","555793","A0016614","7","1H",,"2014-01-01T01:12:56.000","2014-01-01T01:12:49.000","2014-01-01T01:12:49.000","21","COMPLAINT OTHER","70129"
"042XX Perrier St","NAT","Necessary Action Taken","POINT (-90.09961375 29.9246315)",,,,,"3671632","520187","A0016714","6","1A","2014-01-01T01:45:03.000","2014-01-01T01:46:30.000","2014-01-01T01:13:19.000","2014-01-01T01:22:48.000","94F","FIREWORKS","70115"
"047XX Viola St","GOA","GONE ON ARRIVAL","POINT (-89.99656256 30.02055626)",,,,,"3703867","555435","A0016814","7","2B",,"2014-01-01T01:26:40.000","2014-01-01T01:13:44.000","2014-01-01T01:19:13.000","94","DISCHARGING FIREARM","70126"
"074XX Kenyon Rd","UNF","UNFOUNDED","POINT (-89.99427178 30.03758628)",,,,,"3704519","561636","A0016914","7","2B",,"2014-01-01T01:35:26.000","2014-01-01T01:13:51.000","2014-01-01T01:17:23.000","94","DISCHARGING FIREARM","70127"
"S Rampart St & Poydras St (8H04)","UNF","UNFOUNDED","POINT (-90.07500547 29.95046764)",,,,,"3679324","529667","A0017014","8","1D",,"2014-01-01T09:07:00.000","2014-01-01T01:14:19.000","2014-01-01T08:56:39.000","56","SIMPLE CRIMINAL DAMAGE","70113"
"012XX Blk Canal St","RTF","REPORT TO FOLLOW","POINT (-90.07359467 29.95660889)",,,,,"3679746","531905","A0017114","1","1E",,"2014-01-01T03:07:50.000","2014-01-01T01:14:43.000","2014-01-01T01:28:28.000","67P","PICKPOCKET",
"Stonewood St & Curran Blvd","UNF","UNFOUNDED","POINT (-89.94782408 30.06763192)",,,,,"3719083","572737","A0017214","7","2B","2014-01-01T01:43:56.000","2014-01-01T01:52:08.000","2014-01-01T01:15:06.000","2014-01-01T01:36:21.000","94","DISCHARGING FIREARM","70128"
"015XX Tennessee St","NAT","Necessary Action Taken","POINT (-90.02191003 29.9669728)",,,,,"3696069","535857","A0017314","5","2H","2014-01-01T01:21:47.000","2014-01-01T01:22:35.000","2014-01-01T01:16:08.000","2014-01-01T01:17:40.000","94F","FIREWORKS","70117"
"Canal St (8B01) & Tchoupitoulas St","UNF","UNFOUNDED","POINT (-90.06606768 29.95130545)",,,,,"3682150","530003","A0017414","8","2A","2014-01-01T02:27:37.000","2014-01-01T02:29:16.000","2014-01-01T01:16:18.000","2014-01-01T02:04:01.000","35","SIMPLE BATTERY","70130"
"Morrison Rd (7I06) & Read Blvd","RTF","REPORT TO FOLLOW","POINT (-89.97988826 30.04304)",,,,,"3709047","563673","A0017514","7","2B","2014-01-01T01:28:44.000","2014-01-01T02:10:04.000","2014-01-01T01:16:42.000","2014-01-01T01:21:15.000","103D","DOMESTIC DISTURBANCE","70127"
"Convention Center Blvd & St Joseph St","NAT","Necessary Action Taken","POINT (-90.06462444 29.94270866)",,,,,"3682642","526882","A0017614","8","1H",,"2014-01-01T09:52:19.000","2014-01-01T01:16:54.000","2014-01-01T09:27:10.000","21","COMPLAINT OTHER","70130"
"003XX Bourbon St","RTF","REPORT TO FOLLOW","POINT (-90.06845211 29.95548846)",,,,,"3681379","531516","A0017714","8","1D","2014-01-01T01:17:03.000","2014-01-01T01:49:29.000","2014-01-01T01:17:03.000",,"35","SIMPLE BATTERY","70112"
"021XX N Rampart St","RTF","REPORT TO FOLLOW","POINT (-90.05800024 29.96736214)",,,,,"3684640","535870","A0017814","8","1A","2014-01-01T01:38:11.000","2014-01-01T03:20:44.000","2014-01-01T01:17:26.000","2014-01-01T01:18:17.000","64G","ARMED ROBBERY WITH GUN","70116"
"Bienville St & Royal St","NAT","Necessary Action Taken","POINT (-90.06756302 29.95489883)",,,,,"3681663","531304","A0017914","8","2B","2014-01-01T01:20:50.000","2014-01-01T02:50:56.000","2014-01-01T01:20:50.000",,"103F","FIGHT","70130"
"Girod St & Magazine St","UNF","UNFOUNDED","POINT (-90.06876802 29.94680782)",,,,,"3681313","528358","A0021014","8","2B","2014-01-01T02:05:06.000","2014-01-01T02:09:17.000","2014-01-01T01:48:34.000","2014-01-01T01:53:07.000","103F","FIGHT","70130"
"068XX Canal Blvd","NAT","Necessary Action Taken","POINT (-90.10626005 30.01525433)",,,,,"3669174","553119","A0018014","3","1H","2014-01-01T01:32:08.000","2014-01-01T01:41:17.000","2014-01-01T01:22:05.000","2014-01-01T01:30:13.000","21","COMPLAINT OTHER","70124"
"016XX Painters St","RTF","REPORT TO FOLLOW","POINT (-90.0492502 29.97415625)",,,,,"3687383","538371","A0018114","5","1B","2014-01-01T01:58:27.000","2014-01-01T03:27:31.000","2014-01-01T01:22:55.000","2014-01-01T01:53:29.000","67A","AUTO THEFT","70117"
"N Villere St & Columbus St","NAT","Necessary Action Taken","POINT (-90.06543068 29.96988915)",,,,,"3682277","536763","A0018314","1","1H","2014-01-01T01:25:46.000","2014-01-01T02:17:11.000","2014-01-01T01:25:46.000",,"21","COMPLAINT OTHER","70116"
"007XX Royal St","NAT","Necessary Action Taken","POINT (-90.06463315 29.95805808)",,,,,"3682578","532463","A0018414","8","2C","2014-01-01T01:51:58.000","2014-01-01T01:52:58.000","2014-01-01T01:26:17.000","2014-01-01T01:40:03.000","62A","BURGLAR ALARM, SILENT","70116"
