"block_address","disposition","dispositiontext","location","location_address","location_city","location_state","location_zip","mapx","mapy","nopd_item","policedistrict","priority","timearrive","timeclosed","timecreate","timedispatch","type","typetext","zip"
"007XX Delachaise St","UNF","UNFOUNDED","POINT (-90.08847297038653 29.919151066355273)",,,,,"3675183.00000000","518233.00000000","A0009411","6","1H","2011-01-01T00:41:48.000","2011-01-01T00:44:41.000","2011-01-01T00:20:41.000","2011-01-01T00:28:57.000","94F","FIREWORKS","70115"
"Conti St & Dauphine St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06862741136895 29.956889786204602)",,,,,"3681318.00000000","532025.00000000","A0009111","8","1C",,"2011-01-01T00:41:48.000","2011-01-01T00:20:47.000","2011-01-01T00:20:50.000","24","AMBULANCE REQUEST","70112"
"L B Landry Ave & Mardi Gras Blvd","NAT","NECESSARY ACTION TAKEN","POINT (-90.04122669850756 29.937967536065415)",,,,,"3690072.00000000","525241.00000000","A0009211","4","1H",,"2011-01-01T00:35:43.000","2011-01-01T00:20:51.000","2011-01-01T00:20:56.000","18","TRAFFIC  INCIDENT","70114"
"Edith Weston Pl & Treasure St","UNF","UNFOUNDED","POINT (-90.0311903037896 29.987965390429842)",,,,,"3693044.00000000","543458.00000000","A0009711","5","2B",,"2011-01-01T00:36:35.000","2011-01-01T00:21:20.000","2011-01-01T00:28:27.000","94","DISCHARGING FIREARMS","70126"
"147XX Chef Menteur Hwy","NAT","NECESSARY ACTION TAKEN","POINT (-89.90434910478231 30.038523088583435)",,,,,"3732966.00000000","562321.00000000","A0009911","7","2B",,"2011-01-01T00:37:24.000","2011-01-01T00:21:39.000","2011-01-01T00:24:52.000","94","DISCHARGING FIREARMS","70129"
"Abundance Ct & Treasure St","UNF","UNFOUNDED","POINT (-90.03903204134608 29.989596476580775)",,,,,"3690555.00000000","544023.00000000","A0009611","5","2B","2011-01-01T00:35:27.000","2011-01-01T00:37:09.000","2011-01-01T00:22:14.000","2011-01-01T00:30:09.000","94","DISCHARGING FIREARMS","70126"
"025XX Mlk Blvd","DUP","DUPLICATE","POINT (-90.08467295861466 29.94406580404327)",,,,,"3676288.00000000","527306.00000000","A0009811","6","1C",,"2011-01-01T01:03:25.000","2011-01-01T00:23:02.000",,"103","DISTURBANCE (OTHER)","70113"
"Joseph St & St Charles Ave","GOA","GONE ON ARRIVAL","POINT (-90.11492360740206 29.929295967851296)",,,,,"3666765.00000000","521832.00000000","A0010111","2","2H","2011-01-01T00:34:22.000","2011-01-01T00:37:48.000","2011-01-01T00:23:30.000","2011-01-01T00:27:37.000","21","COMPLAINT OTHER","70115"
"065XX E Hermes St","NAT","NECESSARY ACTION TAKEN","POINT (-90.01502160445602 30.020279091637274)",,,,,"3698027.00000000","555267.00000000","A0010011","7","2C","2011-01-01T00:39:41.000","2011-01-01T00:43:00.000","2011-01-01T00:24:51.000","2011-01-01T00:27:28.000","62A","BURGLAR ALARM, SILEN","70126"
"Elysian Fields Ave & Leon C Simo","UNF","UNFOUNDED","POINT (-90.06149346231503 30.02501237512846)",,,,,"3683302.00000000","556822.00000000","A0010211","3","2B","2011-01-01T00:39:33.000","2011-01-01T00:43:11.000","2011-01-01T00:25:30.000","2011-01-01T00:28:41.000","94","DISCHARGING FIREARMS","70122"
"001XX Bourbon St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06978311579051 29.953908893404925)",,,,,"3680964.00000000","530937.00000000","A0010311","8","1H",,"2011-01-01T00:30:03.000","2011-01-01T00:26:49.000","2011-01-01T00:26:52.000","21","COMPLAINT OTHER","70112"
"004XX Elmira Ave","UNF","UNFOUNDED","POINT (-90.04680215455129 29.951978455628367)",,,,,"3688249.00000000","530316.00000000","A0010411","4","2A",,"2011-01-01T00:39:57.000","2011-01-01T00:27:06.000","2011-01-01T00:27:37.000","94","DISCHARGING FIREARMS","70114"
"004XX Bourbon St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06766883413155 29.95627557056932)",,,,,"3681624.00000000","531805.00000000","A0010511","8","1H","2011-01-01T00:51:49.000","2011-01-01T00:52:02.000","2011-01-01T00:27:49.000","2011-01-01T00:27:51.000","21","COMPLAINT OTHER","70112"
"013XX Frenchmen St","UNF","UNFOUNDED","POINT (-90.05836344259286 29.970502215320835)",,,,,"3684513.00000000","537011.00000000","A0010711","5","2B","2011-01-01T00:31:54.000","2011-01-01T00:39:55.000","2011-01-01T00:27:59.000","2011-01-01T00:30:12.000","94","DISCHARGING FIREARMS","70116"
"Burgundy St & Iberville St","NAT","NECESSARY ACTION TAKEN","POINT (-90.07093227388138 29.9559329201932)",,,,,"3680592.00000000","531669.00000000","A0010611","8","1H","2011-01-01T02:40:56.000","2011-01-01T03:08:05.000","2011-01-01T00:28:39.000","2011-01-01T00:28:42.000","21","COMPLAINT OTHER","70112"
"074XX Hansbrough Ave","UNF","UNFOUNDED","POINT (-89.98335422602965 30.04362462109216)",,,,,"3707948.00000000","563873.00000000","A0010811","7","1H",,"2011-01-01T00:39:27.000","2011-01-01T00:29:22.000","2011-01-01T00:39:25.000","94F","FIREWORKS","70127"
"027XX Prancer St","NAT","NECESSARY ACTION TAKEN","POINT (-90.01131493650752 29.92635952906021)",,,,,"3699594.00000000","521128.00000000","A0010911","4","1H",,"2011-01-01T01:20:15.000","2011-01-01T00:29:46.000","2011-01-01T01:20:11.000","94F","FIREWORKS","70131"
"032XX Edith Weston Pl","NAT","NECESSARY ACTION TAKEN","POINT (-90.0308805717449 29.989186072974473)",,,,,"3693137.00000000","543903.00000000","A0011111","5","1H","2011-01-01T04:25:42.000","2011-01-01T04:30:24.000","2011-01-01T00:30:30.000","2011-01-01T04:25:40.000","21","COMPLAINT OTHER","70126"
"021XX Lafreniere St","UNF","UNFOUNDED","POINT (-90.06124855468067 29.993676779599216)",,,,,"3683506.00000000","545428.00000000","A0011011","3","1H","2011-01-01T00:42:17.000","2011-01-01T00:42:51.000","2011-01-01T00:31:00.000","2011-01-01T00:35:59.000","94F","FIREWORKS","70122"
"Gentilly Blvd & Paris Ave","RTF","REPORT TO FOLLOW","POINT (-90.07284693072047 29.98936088213346)",,,,,"3679852.00000000","543818.00000000","A0011411","3","1C",,"2011-01-01T01:51:22.000","2011-01-01T00:31:13.000","2011-01-01T00:49:39.000","20","AUTO ACCIDENT","70119"
"012XX S Saratoga St","NAT","NECESSARY ACTION TAKEN","POINT (-90.07933087632378 29.944012246764625)",,,,,"3677980.00000000","527305.00000000","A0011311","6","2B",,"2011-01-01T00:37:19.000","2011-01-01T00:31:54.000","2011-01-01T00:37:15.000","94","DISCHARGING FIREARMS","70113"
"034XX Camphor St","UNF","UNFOUNDED","POINT (-90.12492743517231 29.972947973117858)",,,,,"3663429.00000000","537672.00000000","A0011511","3","1H","2011-01-01T01:05:38.000","2011-01-01T01:13:13.000","2011-01-01T00:32:24.000","2011-01-01T00:58:28.000","94F","FIREWORKS","70118"
"025XX Lapeyrouse St","UNF","UNFOUNDED","POINT (-90.07416789698081 29.978563340202342)",,,,,"3679477.00000000","539887.00000000","A0011811","1","1H","2011-01-01T00:45:02.000","2011-01-01T01:04:37.000","2011-01-01T00:32:58.000","2011-01-01T00:39:09.000","94F","FIREWORKS","70119"
"005XX Bourbon St","RTF","REPORT TO FOLLOW","POINT (-90.0669833929221 29.95703347475466)",,,,,"3681838.00000000","532083.00000000","A0011611","8","1G",,"2011-01-01T01:08:10.000","2011-01-01T00:33:20.000","2011-01-01T00:33:23.000","17F","FUGITIVE ATTTACHMENT","70112"
"N Claiborne Ave & Elysian Fields","UNF","UNFOUNDED","POINT (-90.05699361570782 29.97314268060374)",,,,,"3684936.00000000","537976.00000000","A0011711","5","2B",,"2011-01-01T00:36:31.000","2011-01-01T00:33:25.000","2011-01-01T00:33:28.000","94","DISCHARGING FIREARMS","70117"
"033XX Roger Williams St","UNF","UNFOUNDED","POINT (-90.08223508313247 29.98991794407955)",,,,,"3676878.00000000","543988.00000000","A0012011","3","2B","2011-01-01T00:37:56.000","2011-01-01T00:42:41.000","2011-01-01T00:33:39.000","2011-01-01T00:35:39.000","94","DISCHARGING FIREARMS","70119"
"062XX Craigie Rd","NAT","NECESSARY ACTION TAKEN","POINT (-90.02114840281801 30.03017147089919)",,,,,"3696047.00000000","558842.00000000","A0012411","7","2B",,"2011-01-01T00:38:38.000","2011-01-01T00:33:55.000","2011-01-01T00:37:21.000","94","DISCHARGING FIREARMS","70126"
"031XX Bruxelles St","NAT","NECESSARY ACTION TAKEN","POINT (-90.0715913985827 29.989219604093623)",,,,,"3680250.00000000","543771.00000000","A0012211","3","2C","2011-01-01T00:43:04.000","2011-01-01T00:51:55.000","2011-01-01T00:34:05.000","2011-01-01T00:37:04.000","62A","BURGLAR ALARM, SILEN","70119"
"004XX Bourbon St","RTF","REPORT TO FOLLOW","POINT (-90.06766883413155 29.95627557056932)",,,,,"3681624.00000000","531805.00000000","A0011911","8","1H",,"2011-01-01T01:15:01.000","2011-01-01T00:34:33.000","2011-01-01T00:34:35.000","21","COMPLAINT OTHER","70112"
"002XX Bourbon St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06890223536139 29.954890430343454)",,,,,"3681239.00000000","531297.00000000","A0012111","8","1C",,"2011-01-01T00:35:52.000","2011-01-01T00:35:07.000","2011-01-01T00:35:18.000","103","DISTURBANCE (OTHER)","70112"
"017XX Pauline St","NAT","NECESSARY ACTION TAKEN","POINT (-90.03530130328386 29.972347521106034)",,,,,"3691807.00000000","537764.00000000","A0012711","5","2C","2011-01-01T00:46:25.000","2011-01-01T00:51:31.000","2011-01-01T00:35:13.000","2011-01-01T00:39:02.000","103","DISTURBANCE (OTHER)","70117"
"002XX Royal St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06818591931847 29.954099796100998)",,,,,"3681469.00000000","531012.00000000","A0012311","8","1C",,"2011-01-01T01:25:22.000","2011-01-01T00:35:14.000","2011-01-01T00:35:20.000","103","DISTURBANCE (OTHER)","70130"
"008XX Iberville St","VOI","VOID","POINT (-90.06921117190893 29.954684398929867)",,,,,"3681142.00000000","531221.00000000","A0013711","8","1A",,"2011-01-01T02:53:43.000","2011-01-01T00:36:14.000","2011-01-01T02:52:07.000","65P","SIMPLE ROBBERY - PUR","70112"
"022XX Valence St","VOI","VOID","POINT (-90.10609887638621 29.93215368306138)",,,,,"3669549.00000000","522901.00000000","A0012811","2","1A",,"2011-01-01T01:40:14.000","2011-01-01T00:36:20.000",,"103","DISTURBANCE (OTHER)","70115"
"004XX Dauphine St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06856127431924 29.956875400555866)",,,,,"3681339.00000000","532020.00000000","A0012511","8","1H",,"2011-01-01T00:59:39.000","2011-01-01T00:36:31.000","2011-01-01T00:36:35.000","21","COMPLAINT OTHER","70112"
"014XX Pauger St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06073058679839 29.964200141328593)",,,,,"3683789.00000000","534711.00000000","A0012611","8","2B","2011-01-01T00:36:52.000","2011-01-01T01:17:28.000","2011-01-01T00:36:38.000","2011-01-01T00:36:41.000","107","SUSPICIOUS PERSON","70116"
"Bragg St & West End Blvd","RTF","REPORT TO FOLLOW","POINT (-90.11443836492302 30.007806119623886)",,,,,"3666615.00000000","550383.00000000","A0013111","3","1C","2011-01-01T01:06:27.000","2011-01-01T02:06:45.000","2011-01-01T00:37:36.000","2011-01-01T00:44:21.000","20","AUTO ACCIDENT","70124"
"021XX Treasure St","UNF","UNFOUNDED","POINT (-90.06092719978591 29.989644947490596)",,,,,"3683624.00000000","543963.00000000","A0013211","3","2B","2011-01-01T00:41:17.000","2011-01-01T00:45:42.000","2011-01-01T00:38:24.000","2011-01-01T00:41:15.000","94","DISCHARGING FIREARMS","70122"
"Gravier St & O'Keefe Ave","UNF","UNFOUNDED","POINT (-90.07354481748581 29.952864213788484)",,,,,"3679777.00000000","530544.00000000","A0013611","8","1A","2011-01-01T02:56:20.000","2011-01-01T02:56:36.000","2011-01-01T00:38:29.000","2011-01-01T02:37:53.000","67A","AUTO THEFT","70112"
"007XX Canal St","NAT","NECESSARY ACTION TAKEN","POINT (-90.0692286018797 29.953059318448307)",,,,,"3681143.00000000","530630.00000000","A0013011","8","1H",,"2011-01-01T01:05:44.000","2011-01-01T00:38:40.000","2011-01-01T00:38:43.000","21","COMPLAINT OTHER","70130"
"046XX Camelot Dr","NAT","NECESSARY ACTION TAKEN","POINT (-89.98201277286233 30.01853371777719)",,,,,"3708480.00000000","554754.00000000","A0014411","7","2C","2011-01-01T00:50:43.000","2011-01-01T01:10:24.000","2011-01-01T00:39:28.000","2011-01-01T00:42:46.000","103","DISTURBANCE (OTHER)","70127"
"002XX Bourbon St","RTF","REPORT TO FOLLOW","POINT (-90.06907837799429 29.954696873099614)",,,,,"3681184.00000000","531226.00000000","A0013311","8","1D",,"2011-01-01T02:41:25.000","2011-01-01T00:39:40.000","2011-01-01T00:39:43.000","35","SIMPLE BATTERY","70112"
"033XX Tulane Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.09717149706127 29.96492424346296)",,,,,"3672248.00000000","534848.00000000","A0013411","1","1H",,"2011-01-01T00:40:33.000","2011-01-01T00:39:40.000","2011-01-01T00:40:01.000","21","COMPLAINT OTHER","70119"
"XX Kings Canyon Dr","RTF","REPORT TO FOLLOW","POINT (-90.01205520457184 29.91169833511125)",,,,,"3699421.00000000","515794.00000000","A0013511","4","1E","2011-01-01T00:43:12.000","2011-01-01T01:56:41.000","2011-01-01T00:40:13.000","2011-01-01T00:40:15.000","100","HIT & RUN","70131"
"006XX Canal St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06852786737164 29.9530333346642)",,,,,"3681365.00000000","530623.00000000","A0014211","8","1H","2011-01-01T00:44:30.000","2011-01-01T00:56:08.000","2011-01-01T00:40:28.000","2011-01-01T00:42:41.000","21","COMPLAINT OTHER","70130"
"Bourbon St & Conti St","RTF","REPORT TO FOLLOW","POINT (-90.06773812831777 29.95628998703815)",,,,,"3681602.00000000","531810.00000000","A0013811","8","2B","2011-01-01T01:03:33.000","2011-01-01T02:43:11.000","2011-01-01T00:40:46.000","2011-01-01T00:40:52.000","95G","ILLEGAL CARRYING OF","70112"
"Music St & N Robertson St","NAT","NECESSARY ACTION TAKEN","POINT (-90.05131997170314 29.972961035640452)",,,,,"3686733.00000000","537930.00000000","A0013911","5","1H","2011-01-01T00:53:37.000","2011-01-01T01:37:29.000","2011-01-01T00:40:50.000","2011-01-01T00:40:54.000","18","TRAFFIC  INCIDENT","70117"
"015XX Fern St","NAT","NECESSARY ACTION TAKEN","POINT (-90.12547193320107 29.94832415653476)",,,,,"3663351.00000000","528716.00000000","A0014311","2","2D","2011-01-01T00:53:37.000","2011-01-01T00:59:30.000","2011-01-01T00:41:06.000","2011-01-01T00:44:17.000","911","SILENT E-911 CALL","70118"
"Common St & O'Keefe Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.07322037837578 29.953798855662438)",,,,,"3679876.00000000","530885.00000000","A0014011","8","2B","2011-01-01T00:41:41.000","2011-01-01T02:38:26.000","2011-01-01T00:41:18.000","2011-01-01T00:41:24.000","24","AMBULANCE REQUEST","70112"
"010XX N Carrollton Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.09217826867454 29.9821828871415)",,,,,"3673761.00000000","541141.00000000","A0014111","1","1H","2011-01-01T00:41:46.000","2011-01-01T00:48:58.000","2011-01-01T00:41:41.000","2011-01-01T00:41:43.000","21","COMPLAINT OTHER","70119"
"Gen Meyer Ave & Pace Blvd","NAT","NECESSARY ACTION TAKEN","POINT (-90.02728460470493 29.94244988924356)",,,,,"3694469.00000000","526921.00000000","A0014511","4","1H","2011-01-01T00:42:09.000","2011-01-01T00:52:15.000","2011-01-01T00:42:01.000","2011-01-01T00:42:04.000","18","TRAFFIC  INCIDENT","70114"
"025XX Mlk Blvd","UNF","UNFOUNDED","POINT (-90.08467295861466 29.94406580404327)",,,,,"3676288.00000000","527306.00000000","A0014711","6","1C","2011-01-01T01:07:40.000","2011-01-01T01:09:16.000","2011-01-01T00:42:14.000","2011-01-01T01:02:40.000","103","DISTURBANCE (OTHER)","70113"
"N Broad St & St Bernard Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.07174396233718 29.98315185357589)",,,,,"3680226.00000000","541564.00000000","A0014611","1","1H",,"2011-01-01T00:54:56.000","2011-01-01T00:43:03.000","2011-01-01T00:43:07.000","18","TRAFFIC  INCIDENT","70119"
"Baronne St & Jackson Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.08248386878795 29.936323015681378)",,,,,"3677012.00000000","524498.00000000","A0014811","6","2B","2011-01-01T00:49:12.000","2011-01-01T01:05:29.000","2011-01-01T00:43:12.000","2011-01-01T00:46:24.000","94","DISCHARGING FIREARMS","70113"
"Milton St & St Bernard Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.07894622114826 29.995713848369146)",,,,,"3677896.00000000","546107.00000000","A0015011","3","1C","2011-01-01T00:49:33.000","2011-01-01T00:53:10.000","2011-01-01T00:43:52.000","2011-01-01T00:48:53.000","103","DISTURBANCE (OTHER)","70122"
"023XX Thalia St","NAT","NECESSARY ACTION TAKEN","POINT (-90.08207522113973 29.943733125027144)",,,,,"3677112.00000000","527194.00000000","A0014911","6","2B","2011-01-01T00:59:04.000","2011-01-01T01:07:09.000","2011-01-01T00:44:00.000","2011-01-01T00:44:03.000","107","SUSPICIOUS PERSON","70113"
"059XX Tullis Dr","UNF","UNFOUNDED","POINT (-89.99184149674393 29.904772636676565)",,,,,"3705854.00000000","513350.00000000","A0015111","4","1H","2011-01-01T01:03:49.000","2011-01-01T01:06:19.000","2011-01-01T00:45:13.000","2011-01-01T00:55:49.000","94F","FIREWORKS","70131"
"Chippewa St & Josephine St","UNF","UNFOUNDED","POINT (-90.07300257461392 29.927039264898685)",,,,,"3680052.00000000","521155.00000000","A0015211","6","1C",,"2011-01-01T00:55:03.000","2011-01-01T00:45:16.000","2011-01-01T00:50:29.000","103","DISTURBANCE (OTHER)","70130"
"001XX Bourbon St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06978311579051 29.953908893404925)",,,,,"3680964.00000000","530937.00000000","A0015411","8","1H",,"2011-01-01T01:15:19.000","2011-01-01T00:45:53.000","2011-01-01T00:45:57.000","21","COMPLAINT OTHER","70112"
"008XX Block Of Chartres","RTF","REPORT TO FOLLOW","POINT (-0.0000022929847665 0.0000009235500543)",,,,,"37369000","3513814","A0015311","0","0E","2011-01-01T00:45:56.000","2011-01-01T01:05:17.000","2011-01-01T00:45:56.000","2011-01-01T00:45:56.000","21L","LOST OR STOLEN",
"010XX Annunciation St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06779699009958 29.941440559893664)",,,,,"3681643.00000000","526410.00000000","A0015511","8","2C","2011-01-01T00:53:35.000","2011-01-01T01:05:23.000","2011-01-01T00:46:30.000","2011-01-01T00:49:36.000","62A","BURGLAR ALARM, SILEN","70130"
"030XX Toledano St","UNF","UNFOUNDED","POINT (-90.09688245011714 29.94263011494032)",,,,,"3672427.00000000","526742.00000000","A0015611","6","1H","2011-01-01T00:54:13.000","2011-01-01T00:56:00.000","2011-01-01T00:46:30.000","2011-01-01T00:51:05.000","94F","FIREWORKS","70125"
"003XX Le Boeuf St","UNF","UNFOUNDED","POINT (-90.04157645525957 29.952903508965665)",,,,,"3689900.00000000","530671.00000000","A0015711","4","2B","2011-01-01T00:50:58.000","2011-01-01T02:08:58.000","2011-01-01T00:46:42.000","2011-01-01T00:47:59.000","94","DISCHARGING FIREARMS","70114"
"026XX Cupid St","NAT","NECESSARY ACTION TAKEN","POINT (-90.00898155623328 29.92733156642725)",,,,,"3700329.00000000","521490.00000000","A0015811","4","2C",,"2011-01-01T01:12:51.000","2011-01-01T00:47:40.000","2011-01-01T00:50:36.000","62A","BURGLAR ALARM, SILEN","70131"
"006XX S Peters St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06582554784276 29.94724608388897)",,,,,"3682244.00000000","528528.00000000","A0015911","8","1H",,"2011-01-01T00:54:57.000","2011-01-01T00:48:39.000","2011-01-01T00:48:42.000","21","COMPLAINT OTHER","70130"
"N Claiborne Exit & Pauger St","RTF","REPORT TO FOLLOW","POINT (-90.06077874556435 29.97305283470089)",,,,,"3683738.00000000","537930.00000000","A0016411","5","2B","2011-01-01T00:58:26.000","2011-01-01T03:19:27.000","2011-01-01T00:48:45.000","2011-01-01T00:53:58.000","100I","HIT & RUN  WITH INJU","70116"
"Elysian Fields Ave & N Johnson S","UNF","UNFOUNDED","POINT (-90.05768756859779 29.97766214430862)",,,,,"3684698.00000000","539617.00000000","A0016711","5","2E","2011-01-01T01:03:26.000","2011-01-01T01:05:52.000","2011-01-01T00:49:24.000","2011-01-01T00:55:03.000","100","HIT & RUN","70116"
"028XX Elysian Fields Ave","VOI","VOID","POINT (-90.0585858929176 29.987205057011565)",,,,,"3684375.00000000","543084.00000000","A0016311","3","2C","2011-01-01T00:55:11.000","2011-01-01T00:57:30.000","2011-01-01T00:49:25.000","2011-01-01T00:51:45.000","62A","BURGLAR ALARM, SILEN","70122"
"I-10 E & Pauger St","DUP","DUPLICATE","POINT (-90.06113271598615 29.97749474127297)",,,,,"3683608.00000000","539544.00000000","A0016111","5","1E",,"2011-01-01T01:31:07.000","2011-01-01T00:49:40.000","2011-01-01T01:30:16.000","100","HIT & RUN","70116"
"Bourbon St & Iberville St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06914767128782 29.954711288829333)",,,,,"3681162.00000000","531231.00000000","A0016011","8","1H",,"2011-01-01T00:51:39.000","2011-01-01T00:50:21.000","2011-01-01T00:50:24.000","21","COMPLAINT OTHER","70112"
"021XX Chartres St","NAT","NECESSARY ACTION TAKEN","POINT (-90.05764462443697 29.96348276349305)",,,,,"3684769.00000000","534461.00000000","A0016211","8","1H","2011-01-01T01:02:59.000","2011-01-01T03:07:23.000","2011-01-01T00:50:35.000","2011-01-01T00:50:40.000","21","COMPLAINT OTHER","70116"
