"block_address","disposition","dispositiontext","location","location_address","location_city","location_state","location_zip","mapx","mapy","nopd_item","policedistrict","priority","timearrive","timeclosed","timecreate","timedispatch","type_","typetext","zip"
"087XX Chef Menteur Hwy","NATM","MUNICIPAL NECESSARY ACTION TAK","POINT (-89.984418085319 30.014757889487214)",,,,,"3707735.00000000","553372.00000000","A0009513","7","1H","2013-01-01T00:53:30.000","2013-01-01T01:09:32.000","2013-01-01T00:27:44.000","2013-01-01T00:27:45.000","21","COMPLAINT OTHER","70127"
"I-10 E & Orleans Ave","GOA","GONE ON ARRIVAL","POINT (-90.07315868303975 29.964184990284885)",,,,,"3679854.00000000","534662.00000000","A0009613","1","2D",,"2013-01-01T00:31:09.000","2013-01-01T00:27:11.000","2013-01-01T00:30:21.000","99","RECKLESS DRIVING","70116"
"003XX Canal St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06539013776339 29.950448387992633)",,,,,"3682369.00000000","529694.00000000","A0009713","8","1C","2013-01-01T00:28:28.000","2013-01-01T01:20:31.000","2013-01-01T00:28:14.000","2013-01-01T00:28:17.000","103","DISTURBANCE (OTHER)","70130"
"029XX Banks St","NAT","NECESSARY ACTION TAKEN","POINT (-90.09195830387638 29.96457542172293)",,,,,"3673900.00000000","534739.00000000","A0009813","1","1H",,"2013-01-01T00:29:48.000","2013-01-01T00:29:05.000","2013-01-01T00:29:46.000","94F","FIREWORKS","70119"
"Anson St & Somerset Dr","UNF","UNFOUNDED","POINT (-90.00093620015538 29.92740157499725)",,,,,"3702877.00000000","521545.00000000","A0009913","4","2B","2013-01-01T00:37:44.000","2013-01-01T00:40:23.000","2013-01-01T00:26:10.000","2013-01-01T00:31:35.000","94","DISCHARGING FIREARM","70131"
"040XX Vincennes Pl","UNF","UNFOUNDED","POINT (-90.10948222840241 29.95182288355851)",,,,,"3668401.00000000","530042.00000000","A0010013","2","1H","2013-01-01T00:46:27.000","2013-01-01T00:52:30.000","2013-01-01T00:28:43.000","2013-01-01T00:40:55.000","94F","FIREWORKS","70125"
"017XX S Dupre St","RTF","REPORT TO FOLLOW","POINT (-90.10214202121789 29.95192490572917)",,,,,"3670725.00000000","530104.00000000","A0010113","2","1B","2013-01-01T03:18:31.000","2013-01-01T06:07:55.000","2013-01-01T00:28:24.000","2013-01-01T03:12:12.000","67AR","SIMULTANEOUS STOLEN/","70125"
"023XX Laurel St","NAT","NECESSARY ACTION TAKEN","POINT (-90.07663580931279 29.927087774111875)",,,,,"3678901.00000000","521160.00000000","A0010213","6","2C","2013-01-01T00:32:50.000","2013-01-01T00:39:48.000","2013-01-01T00:30:00.000","2013-01-01T00:31:11.000","62A","BURGLAR ALARM, SILEN","70130"
"007XX Bourbon St","RTF","REPORT TO FOLLOW","POINT (-90.06515403846844 29.959086603945497)",,,,,"3682409.00000000","532836.00000000","A0010313","8","1C","2013-01-01T00:31:20.000","2013-01-01T03:33:09.000","2013-01-01T00:30:52.000","2013-01-01T00:30:56.000","35","SIMPLE BATTERY","70116"
"046XX Gawain Dr","NAT","NECESSARY ACTION TAKEN","POINT (-89.98652613016264 30.017537713713388)",,,,,"3707056.00000000","554375.00000000","A0010413","7","2B","2013-01-01T00:52:14.000","2013-01-01T00:56:15.000","2013-01-01T00:31:13.000","2013-01-01T00:38:18.000","94","DISCHARGING FIREARM","70127"
"069XX Virgilian St","UNF","UNFOUNDED","POINT (-90.0183557413482 30.023375911784306)",,,,,"3696959.00000000","556381.00000000","A0010513","7","2B","2013-01-01T00:55:16.000","2013-01-01T01:00:20.000","2013-01-01T00:31:22.000","2013-01-01T00:48:17.000","94","DISCHARGING FIREARM","70126"
"036XX Touro St","UNF","UNFOUNDED","POINT (-90.06140819524536 29.99478381521956)",,,,,"3683451.00000000","545830.00000000","A0010613","3","2B","2013-01-01T00:41:46.000","2013-01-01T00:44:15.000","2013-01-01T00:32:39.000","2013-01-01T00:35:07.000","94","DISCHARGING FIREARM","70122"
"Bourbon St & Iberville St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06914767128782 29.954711288829333)",,,,,"3681162.00000000","531231.00000000","A0010713","8","1H","2013-01-01T00:33:28.000","2013-01-01T00:48:33.000","2013-01-01T00:33:15.000","2013-01-01T00:33:16.000","21","COMPLAINT OTHER","70112"
"Highrise E & I-10 E","GOA","GONE ON ARRIVAL","POINT (-90.02312031579173 30.00541375875009)",,,,,"3695526.00000000","549832.00000000","A0010813","7","2D",,"2013-01-01T00:39:30.000","2013-01-01T00:32:05.000","2013-01-01T00:39:25.000","99","RECKLESS DRIVING","70126"
"046XX Elysian Fields Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.0595265543836 30.005815042781357)",,,,,"3684002.00000000","549848.00000000","A0010913","3","2C",,"2013-01-01T00:49:42.000","2013-01-01T00:34:16.000","2013-01-01T00:41:40.000","62A","BURGLAR ALARM, SILEN","70122"
"028XX Annunciation St","NAT","NECESSARY ACTION TAKEN","POINT (-90.08093872975894 29.923584055386364)",,,,,"3677552.00000000","519871.00000000","A0011013","6","2B",,"2013-01-01T00:40:31.000","2013-01-01T00:35:48.000","2013-01-01T00:37:37.000","94","DISCHARGING FIREARM","70115"
"032XX Tulane Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.09607586645473 29.964135701270372)",,,,,"3672598.00000000","534565.00000000","A0011113","1","1H",,"2013-01-01T00:41:03.000","2013-01-01T00:36:32.000","2013-01-01T00:36:32.000","18","TRAFFIC INCIDENT","70119"
"Barracks St & N Peters St","NAT","NECESSARY ACTION TAKEN","POINT (-0.0000022929847665 0.0000009235500543)",,,,,"37369000","3513814","A0011213","0","2B","2013-01-01T00:36:45.000","2013-01-01T01:08:12.000","2013-01-01T00:36:43.000","2013-01-01T00:36:43.000","24","MEDICAL","70116"
"N Robertson St & Ursulines Ave","RTF","REPORT TO FOLLOW","POINT (-90.06960047104681 29.966584611565143)",,,,,"3680971.00000000","535547.00000000","A0011313","1","2D","2013-01-01T00:39:18.000","2013-01-01T02:15:47.000","2013-01-01T00:34:57.000","2013-01-01T00:39:10.000","56","SIMPLE CRIMINAL DAMA","70116"
"N Rendon St & Saint Philip St","NAT","NECESSARY ACTION TAKEN","POINT (-90.08621574947192 29.97676406192181)",,,,,"3675670.00000000","539191.00000000","A0011413","1","1B",,"2013-01-01T01:11:32.000","2013-01-01T00:36:29.000","2013-01-01T01:11:29.000","94","DISCHARGING FIREARM","70119"
"006XX N Saint Patrick St","NAT","NECESSARY ACTION TAKEN","POINT (-90.10338824613962 29.98276111296752)",,,,,"3670210.00000000","541313.00000000","A0011513","3","1C","2013-01-01T00:53:50.000","2013-01-01T01:01:30.000","2013-01-01T00:37:09.000","2013-01-01T00:53:47.000","103","DISTURBANCE (OTHER)","70119"
"001XX Royal St","NAT","NECESSARY ACTION TAKEN","POINT (-0.0000022929847665 0.0000009235500543)",,,,,"37369000","3513814","A0598213","0","1H","2013-01-05T09:53:40.000","2013-01-05T10:31:47.000","2013-01-05T09:53:34.000","2013-01-05T09:53:35.000","24","MEDICAL","70130"
"026XX Poydras St","UNF","UNFOUNDED","POINT (-90.0922102286606 29.958541575287764)",,,,,"3673844.00000000","532544.00000000","A0011613","1","2D","2013-01-01T00:51:25.000","2013-01-01T01:08:28.000","2013-01-01T00:36:31.000","2013-01-01T00:39:41.000","911","SILENT 911 CALL","70119"
"010XX Basin St","NAT","NECESSARY ACTION TAKEN","POINT (-90.07019441714876 29.961332328361642)",,,,,"3680804.00000000","533635.00000000","A0011713","1","1H","2013-01-01T00:46:29.000","2013-01-01T02:39:56.000","2013-01-01T00:37:40.000","2013-01-01T00:37:40.000","18","TRAFFIC INCIDENT","70112"
"035XX Roger Williams St","UNF","UNFOUNDED","POINT (-90.08407123638128 29.989861133678538)",,,,,"3676297.00000000","543961.00000000","A0011813","3","2B","2013-01-01T00:50:11.000","2013-01-01T00:52:51.000","2013-01-01T00:37:51.000","2013-01-01T00:44:20.000","94","DISCHARGING FIREARM","70119"
"008XX Gravier St","NAT","NECESSARY ACTION TAKEN","POINT (-90.07127039809247 29.95192116957283)",,,,,"3680501.00000000","530209.00000000","A0011913","8","1H","2013-01-01T00:38:38.000","2013-01-01T01:01:54.000","2013-01-01T00:38:35.000","2013-01-01T00:38:36.000","21","COMPLAINT OTHER","70112"
"054XX Carlisle Ct","NAT","NECESSARY ACTION TAKEN","POINT (-89.99760557930199 29.913705658258326)",,,,,"3703990.00000000","516577.00000000","A0012013","4","2B","2013-01-01T00:45:30.000","2013-01-01T01:23:43.000","2013-01-01T00:37:57.000","2013-01-01T00:40:43.000","103F","FIGHT","70131"
"022XX Almonaster Ave","UNF","UNFOUNDED","POINT (-90.04695714558747 29.98037369716403)",,,,,"3688084.00000000","540641.00000000","A0012113","5","1H","2013-01-01T00:54:21.000","2013-01-01T00:54:58.000","2013-01-01T00:40:02.000","2013-01-01T00:49:42.000","94F","FIREWORKS","70117"
"002XX Decatur St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06618919846487 29.95292558395467)",,,,,"3682106.00000000","530592.00000000","A0012213","8","2C","2013-01-01T00:45:52.000","2013-01-01T00:49:50.000","2013-01-01T00:40:34.000","2013-01-01T00:45:10.000","62A","BURGLAR ALARM, SILEN","70130"
"002XX Morgan St","NAT","NECESSARY ACTION TAKEN","POINT (-90.05431506688635 29.95368519935523)",,,,,"3685863.00000000","530910.00000000","A0012313","4","1H","2013-01-01T01:06:58.000","2013-01-01T01:08:19.000","2013-01-01T00:41:48.000","2013-01-01T00:49:12.000","21","COMPLAINT OTHER","70114"
"005XX N Rampart St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06995851106261 29.959011818869275)",,,,,"3680888.00000000","532792.00000000","A0012413","1","1H","2013-01-01T00:48:29.000","2013-01-01T00:50:15.000","2013-01-01T00:43:19.000","2013-01-01T00:43:20.000","21","COMPLAINT OTHER","70112"
"070XX Bundy Rd","NAT","NECESSARY ACTION TAKEN","POINT (-89.98647798742485 30.035841150128242)",,,,,"3706993.00000000","561031.00000000","A0012513","7","1H","2013-01-01T01:03:49.000","2013-01-01T01:15:08.000","2013-01-01T00:40:39.000","2013-01-01T00:56:21.000","21","COMPLAINT OTHER","70127"
"033XX Pleasure St","RTF","REPORT TO FOLLOW","POINT (-90.0338175743961 29.991684593715107)",,,,,"3692197.00000000","544801.00000000","A0012613","5","2B","2013-01-01T01:16:52.000","2013-01-01T02:17:15.000","2013-01-01T00:42:23.000","2013-01-01T01:05:04.000","103D","DOMESTIC DISTURBANCE","70126"
"007XX Delachaise St","NAT","NECESSARY ACTION TAKEN","POINT (-90.08802996167921 29.91822287152613)",,,,,"3675327.00000000","517897.00000000","A0012713","6","1H","2013-01-01T00:46:00.000","2013-01-01T00:47:50.000","2013-01-01T00:42:48.000","2013-01-01T00:44:37.000","94F","FIREWORKS","70115"
"006XX Franklin Ave","RTF","REPORT TO FOLLOW","POINT (-90.05178035410678 29.963923534142733)",,,,,"3686624.00000000","534642.00000000","A0012813","8","1H","2013-01-01T00:44:44.000","2013-01-01T01:01:00.000","2013-01-01T00:44:26.000","2013-01-01T00:44:27.000","21","COMPLAINT OTHER","70117"
"035XX Holiday Dr","NAT","NECESSARY ACTION TAKEN","POINT (-90.01667005008629 29.919131179806737)",,,,,"3697928.00000000","518480.00000000","A0012913","4","2C","2013-01-01T00:57:10.000","2013-01-01T01:02:52.000","2013-01-01T00:43:53.000","2013-01-01T00:48:00.000","62A","BURGLAR ALARM, SILEN","70114"
"045XX Paris Ave","UNF","UNFOUNDED","POINT (-90.07430717812106 30.003817742806227)",,,,,"3679332.00000000","549070.00000000","A0013013","3","1H","2013-01-01T01:11:24.000","2013-01-01T01:13:57.000","2013-01-01T00:45:00.000","2013-01-01T00:56:05.000","94F","FIREWORKS","70122"
"087XX Green St","UNF","UNFOUNDED","POINT (-90.13126416241434 29.95506790582876)",,,,,"3661491.00000000","531149.00000000","A0013113","2","1B","2013-01-01T01:03:58.000","2013-01-01T01:49:46.000","2013-01-01T00:43:44.000","2013-01-01T00:54:26.000","103D","DOMESTIC DISTURBANCE","70118"
"Elysian Fields Ave & Saint Claud","NAT","NECESSARY ACTION TAKEN","POINT (-90.05697049864575 29.968530717793847)",,,,,"3684962.00000000","536299.00000000","A0013213","8","1H","2013-01-01T00:47:35.000","2013-01-01T00:54:19.000","2013-01-01T00:47:27.000","2013-01-01T00:47:28.000","18","TRAFFIC INCIDENT","70116"
"Hammond St & Rosalia Dr","NAT","NECESSARY ACTION TAKEN","POINT (-89.97351083140488 30.022576681156686)",,,,,"3711153.00000000","556256.00000000","A0013313","7","1H",,"2013-01-01T01:02:55.000","2013-01-01T00:47:33.000","2013-01-01T01:02:40.000","94F","FIREWORKS","70127"
"Dwyer Rd & Virgilian St","DUP","DUPLICATE","POINT (-90.01716563709412 30.01968729413827)",,,,,"3697351.00000000","555044.00000000","A0013413","7","2B",,"2013-01-01T00:50:03.000","2013-01-01T00:47:59.000",,"94","DISCHARGING FIREARM","70126"
"024XX Saint Bernard Ave","RTF","REPORT TO FOLLOW","POINT (-90.07031412264362 29.980566904658787)",,,,,"3680689.00000000","540629.00000000","A0013513","1","1D","2013-01-01T01:47:33.000","2013-01-01T03:00:54.000","2013-01-01T00:47:35.000","2013-01-01T01:38:46.000","56","SIMPLE CRIMINAL DAMA","70119"
"Canal St & S Claiborne Ave","UNF","UNFOUNDED","POINT (-90.07771338719105 29.958879794270775)",,,,,"3678433.00000000","532717.00000000","A0013613","8","2D",,"2013-01-01T01:31:16.000","2013-01-01T00:47:24.000","2013-01-01T00:59:16.000","99","RECKLESS DRIVING","70112"
"007XX State St","VOI","VOID","POINT (-90.121912510946 29.921322282354602)",,,,,"3664582.00000000","518909.00000000","A0013713","2","2C",,"2013-01-01T00:54:15.000","2013-01-01T00:48:32.000","2013-01-01T00:50:24.000","62A","BURGLAR ALARM, SILEN","70118"
"008XX Bourbon St","RTF","REPORT TO FOLLOW","POINT (-90.06480175675452 29.9594709577918)",,,,,"3682519.00000000","532977.00000000","A0013813","8","1C","2013-01-01T00:49:45.000","2013-01-01T01:11:30.000","2013-01-01T00:49:43.000","2013-01-01T00:49:43.000","35","SIMPLE BATTERY","70116"
"Canal St & S Rampart St","NAT","NECESSARY ACTION TAKEN","POINT (-90.07277544701552 29.955521591020116)",,,,,"3680010.00000000","531513.00000000","A0014013","8","1H","2013-01-01T01:12:49.000","2013-01-01T02:15:29.000","2013-01-01T00:50:43.000","2013-01-01T00:50:43.000","21","COMPLAINT OTHER","70112"
"003XX Delaronde St","NAT","NECESSARY ACTION TAKEN","POINT (-90.05290825279155 29.95331126710089)",,,,,"3686310.00000000","530779.00000000","A0014113","4","1H","2013-01-01T02:28:18.000","2013-01-01T02:56:31.000","2013-01-01T00:50:35.000","2013-01-01T01:23:53.000","21","COMPLAINT OTHER","70114"
"020XX Le Boeuf Ct","NAT","NECESSARY ACTION TAKEN","POINT (-90.04265153125272 29.936928268350623)",,,,,"3689625.00000000","524858.00000000","A0014213","4","2D","2013-01-01T00:57:43.000","2013-01-01T00:58:52.000","2013-01-01T00:51:50.000","2013-01-01T00:53:51.000","911","SILENT 911 CALL","70114"
"Bourbon St & Orleans Ave","RTF","REPORT TO FOLLOW","POINT (-90.06527781975791 29.959038296891084)",,,,,"3682370.00000000","532818.00000000","A0014313","8","1H","2013-01-01T00:52:37.000","2013-01-01T00:52:40.000","2013-01-01T00:52:29.000","2013-01-01T00:52:29.000","21","COMPLAINT OTHER","70116"
"003XX Andrew Higgins Dr","NAT","NECESSARY ACTION TAKEN","POINT (-0.0000022929847665 0.0000009235500543)",,,,,"37369000","3513814","A0028413","0","2B","2013-01-01T02:16:31.000","2013-01-01T03:39:06.000","2013-01-01T02:10:28.000","2013-01-01T02:10:30.000","24","MEDICAL","70130"
"024XX N Rampart St","NAT","NECESSARY ACTION TAKEN","POINT (-90.05427831563354 29.96763833136828)",,,,,"3685818.00000000","535984.00000000","A0014413","8","2B","2013-01-01T00:58:01.000","2013-01-01T01:24:27.000","2013-01-01T00:51:16.000","2013-01-01T00:54:24.000","103F","FIGHT","70117"
"010XX Saint Peter St","NAT","NECESSARY ACTION TAKEN","POINT (-0.0000022929847665 0.0000009235500543)",,,,,"37369000","3513814","A0014513","0","2B",,"2013-01-01T00:59:08.000","2013-01-01T00:53:03.000","2013-01-01T00:54:44.000","24","MEDICAL","70112"
"Basin St & Iberville St","NAT","NECESSARY ACTION TAKEN","POINT (-90.07246038700787 29.956962319677874)",,,,,"3680104.00000000","532038.00000000","A0014613","1","2B","2013-01-01T01:01:37.000","2013-01-01T02:05:55.000","2013-01-01T00:55:40.000","2013-01-01T00:55:40.000","107","SUSPICIOUS PERSON","70112"
"040XX Prytania St","NAT","NECESSARY ACTION TAKEN","POINT (-90.09749156602909 29.925316360219917)",,,,,"3672302.00000000","520444.00000000","A0014713","6","1C","2013-01-01T01:27:24.000","2013-01-01T02:15:46.000","2013-01-01T00:55:37.000","2013-01-01T01:27:22.000","103","DISTURBANCE (OTHER)","70115"
"015XX Baronne St","NAT","NECESSARY ACTION TAKEN","POINT (-90.07794289083206 29.940388262346808)",,,,,"3678434.00000000","525992.00000000","A0014813","6","1H",,"2013-01-01T01:28:24.000","2013-01-01T00:55:17.000","2013-01-01T01:28:20.000","94F","FIREWORKS","70113"
"Roger Dr & Wright Rd","UNF","UNFOUNDED","POINT (-89.9692262700117 30.042857551579555)",,,,,"3712421.00000000","563647.00000000","A0014913","7","1H","2013-01-01T01:18:31.000","2013-01-01T01:18:33.000","2013-01-01T00:55:10.000","2013-01-01T01:18:29.000","94F","FIREWORKS","70128"
"021XX Robert St","UNF","UNFOUNDED","POINT (-90.10854425650759 29.93304822074164)",,,,,"3668771.00000000","523218.00000000","A0015013","2","1H","2013-01-01T01:09:17.000","2013-01-01T01:17:36.000","2013-01-01T00:57:27.000","2013-01-01T01:00:35.000","94F","FIREWORKS","70115"
"006XX Decatur St","RTF","REPORT TO FOLLOW","POINT (-90.06310829672566 29.956300375853115)",,,,,"3683068.00000000","531830.00000000","A0015113","8","2B","2013-01-01T01:56:36.000","2013-01-01T03:18:52.000","2013-01-01T00:56:35.000","2013-01-01T01:29:52.000","34","AGGRAVATED BATTERY","70130"
"049XX Nottingham Dr","UNF","UNFOUNDED","POINT (-89.95728695016172 30.027121632010964)",,,,,"3716267.00000000","557970.00000000","A0015213","7","1C","2013-01-01T04:50:58.000","2013-01-01T04:54:41.000","2013-01-01T00:56:49.000","2013-01-01T04:42:53.000","103","DISTURBANCE (OTHER)","70128"
"025XX Washington Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.09169238688621 29.93873949367637)",,,,,"3674086.00000000","525345.00000000","A0015313","6","1H","2013-01-01T01:56:36.000","2013-01-01T01:59:30.000","2013-01-01T00:56:42.000","2013-01-01T01:00:02.000","21","COMPLAINT OTHER","70113"
"073XX Read Blvd","UNF","UNFOUNDED","POINT (-89.97910670297786 30.04148277652493)",,,,,"3709301.00000000","563110.00000000","A0015413","7","2B","2013-01-01T01:05:49.000","2013-01-01T01:08:16.000","2013-01-01T00:58:43.000","2013-01-01T01:00:31.000","94","DISCHARGING FIREARM","70127"
"Elysian Fields Ave & Timoleon St","NAT","NECESSARY ACTION TAKEN","POINT (-90.060215197261 30.00929217538136)",,,,,"3683770.00000000","551110.00000000","A0015513","3","1H",,"2013-01-01T01:05:29.000","2013-01-01T01:00:00.000","2013-01-01T01:00:03.000","18","TRAFFIC INCIDENT","70122"
"047XX Toulouse St","NAT","NECESSARY ACTION TAKEN","POINT (-90.1035037492609 29.98261644349557)",,,,,"3670174.00000000","541260.00000000","A0015613","3","1H","2013-01-01T01:04:12.000","2013-01-01T01:22:23.000","2013-01-01T01:01:38.000","2013-01-01T01:01:39.000","21","COMPLAINT OTHER","70119"
"S Carrollton Ave & Palm St","NAT","NECESSARY ACTION TAKEN","POINT (-90.11121011236125 29.964414620082014)",,,,,"3667805.00000000","534615.00000000","A0015713","2","1H","2013-01-01T01:02:39.000","2013-01-01T01:51:24.000","2013-01-01T01:02:32.000","2013-01-01T01:02:35.000","18","TRAFFIC INCIDENT","70125"
"040XX Vincennes Pl","UNF","UNFOUNDED","POINT (-90.10948222840241 29.95182288355851)",,,,,"3668401.00000000","530042.00000000","A0015813","2","1H",,"2013-01-01T01:56:40.000","2013-01-01T01:02:07.000","2013-01-01T01:49:08.000","94F","FIREWORKS","70125"
"007XX Franklin Ave","GOA","GONE ON ARRIVAL","POINT (-90.05143254511242 29.964937645503202)",,,,,"3686730.00000000","535012.00000000","A0015913","8","1H",,"2013-01-01T02:45:32.000","2013-01-01T01:03:22.000","2013-01-01T01:55:22.000","94F","FIREWORKS","70117"
"General Meyer Ave & Kabel Dr","RTF","REPORT TO FOLLOW","POINT (-90.00728595743114 29.93376328639325)",,,,,"3700839.00000000","523835.00000000","A0016013","4","1C","2013-01-01T01:10:41.000","2013-01-01T01:47:03.000","2013-01-01T01:03:24.000","2013-01-01T01:08:58.000","20","AUTO ACCIDENT","70131"
"005XX S Cortez St","UNF","UNFOUNDED","POINT (-90.10073835986098 29.968923176144038)",,,,,"3671103.00000000","536290.00000000","A0016113","1","2B","2013-01-01T01:26:56.000","2013-01-01T01:38:49.000","2013-01-01T01:02:23.000","2013-01-01T01:05:08.000","35D","SIMPLE BATTERY DOMES","70119"
"X Poydras St","NAT","NECESSARY ACTION TAKEN","POINT (-0.0000022929847665 0.0000009235500543)",,,,,"37369000","3513814","A0016213","0","2B",,"2013-01-01T01:05:56.000","2013-01-01T01:04:50.000","2013-01-01T01:04:57.000","24","MEDICAL","70130"
